Gene name,Kinase,Direct binder,Abemaciclib,AC-480,ACTB-1003,AEE-788,AEW-541,Afatinib,Alectinib,Alisertib,Alvocidib,AMG-208,AMG-900,Amuvatinib,Apatinib,Apitolisib,ARRY-380,ASP-3026,AT-13148,AT-7519,AT-9283,AV-412,Axitinib,AXL-1717,AZD-1208,AZD-1480,AZD-2014,AZD-4547,AZD-5363,AZD-5438,AZD-6482,AZD-7762,AZD-8055,AZD-8186,AZD-8330,Bafetinib,Barasertib,Barasertib_HQPA,Baricitinib,BGT-226,BI-2536,BI-847325,Binimetinib,BMS-387032,BMS-690514,BMS-754807,BMS-777607,BMS-911543,Bosutinib,Brivanib_alaninate,Brivanib,Buparlisib,BYL-719,Cabozantinib,Canertinib,Capmatinib,CC-401,Cediranib,CEP-32496,Cerdulatinib,Ceritinib,Certican,CH-5183284,Cobimetinib,Copanlisib,CP-547632,CP-724714,Crenolanib,Crizotinib,CUDC-101,Cyc-116,Dabrafenib,Dacomitinib,Dactolisib,Danusertib,Dasatinib,Decernotinib,Defactinib,Deforolimus,Dinaciclib,Dovitinib,Encorafenib,ENMD-2076,Entrectinib,Enzastaurin,Erlotinib,Fasudil,Fedratinib,Filgotinib,Foretinib,Fostamatinib,Galunisertib,GDC-0994,Gedatolisib,Gefitinib,Gilteritinib,Golvatinib,GSK-1059615,GSK-1070916,GSK-2110183,GSK-2636771,GSK-461364,GSK-690693,HMN-214,Hydroxyfasudil,Ibrutinib,Icotinib,Idelalisib,Imatinib,IMD-0354,JANEX-1,JNJ-26483327,JNJ-38877605,K-252a,KW-2449,KX2-391,Lapatinib,Lenvatinib,Lestaurtinib,Linifanib,Linsitinib,Losmapimod,Lucitanib,LY-2584702,LY-2801653,Masitinib,MGCD-265,Midostaurin,Milciclib,MK-1775,MK-2206,MK-2461,MK-5108,MK-8033,MLN-2480,MLN-8054,Momelotinib,Motesanib,Mubritinib,Neratinib,Nilotinib,Nintedanib,NMS-1286937,Omipalisib,ONO-4059 analogue,Orantinib,OSI-027,OSI-930,Osimertinib,OTS-167,P-276-00,Pacritinib,Palbociclib,Pazopanib,PD-325901,Pelitinib,Perifosine,Pexidartinib,Pexmetinib,PF-03814735,PF-04217903,PF-04691502,PF-3758309,PF-477736,PF-562271,PH-797804,PHA-793887,Pictilisib,Pilaralisib analogue,Pimasertib,Ponatinib,Poziotinib,Quizartinib,R-406,R-547,Rabusertib,RAF-265,Rapamycin,RDEA-436,Rebastinib,Refametinib,Regorafenib,RGB-286638,Ribociclib,Rigosertib,Ripasudil,Ro-4987655,Ro-5126766,Rociletinib,Ruboxistaurin,Ruxolitinib,Sapanisertib,Sapitinib,SAR-407899,Saracatinib,SB-1317,SCH-900776,Seliciclib,Selumetinib,SGI-1776,SGX-523,Silmitasertib,SNS-314,Sonolisib,Sorafenib,Sotrastaurin,SU-14813,Sunitinib,TAK-285,TAK-593,TAK-733,TAK-901,Talmapimod,Tandutinib,Tanzisertib,Telatinib,Tepotinib,Tesevatinib,TG-100115,TG-100572,TG-100801,Tideglusib,Tivantinib,Tivozanib,Tofacitinib,Torisel,Tozasertib,Trametinib,Triciribine,UCN-01,Ulixertinib,Uprosertib,Vandetanib,Varlitinib,Vatalanib,Vemurafenib,Volasertib,Volitinib,VX-702,X-396,XL-019,XL-228,XL-413,XL-765,Y-39983
CDK4,yes,yes,97,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,131,1287,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3964,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,126,100000,100000,100000,100000,100000,100000,100000,1145,100000,112,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1955,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,866,100000,100000,100000,100000,100000,100000,100000,100000,100000,4116,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,572,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CDK5,yes,yes,100000,100000,100000,100000,100000,100000,100000,100000,107,100000,100000,100000,100000,100000,100000,100000,100000,1463,1385,100000,100000,100000,100000,100000,100000,100000,100000,627,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3982,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,313,100000,100000,100000,1068,100000,100000,100000,100000,100000,1414,100000,91,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,911,100000,100000,100000,100000,1564,100000,100000,100000,100000,100000,100000,100000,100000,100000,1349,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,253,100000,100000,100000,100000,100000,100000,100000,100000,4155,475,100000,100000,100000,100000,479,100000,135,100000,100000,100000,100000,100000,100000,100000,12,100000,100000,100000,100000,1498,100000,100000,318,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,930,100000,100000,100000,100000,100000,514,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CDK6,yes,yes,59,100000,100000,100000,100000,100000,100000,100000,3259,100000,100000,100000,100000,100000,100000,100000,100000,1305,140,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,2968,100000,142,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1716,318,100000,100000,100000,100000,100000,100000,100000,32,2835,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,399,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1724,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,76,100000,100000,100000,100000,100000,100000,2081,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,497,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CDK7,yes,yes,100000,100000,100000,100000,100000,100000,100000,100000,675,100000,100000,100000,100000,100000,100000,100000,100000,4061,100000,100000,100000,100000,100000,100000,100000,100000,100000,2332,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1002,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,108,100000,100000,1744,100000,411,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3401,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,285,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,157,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3,100000,1334,100000,8,100000,100000,100000,100000,100000,100000,100000,466,100000,100000,100000,100000,100000,100000,100000,154,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,473,100000,3705,100000,100000,100000,7124,100000,100000,100000,100000,100000,1202,100000,100000,100000,205,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1127,100000,100000,100000,100000,100000,100000,100000,100000,100000,1438,100000,100000,100000
CDK9,yes,yes,174,100000,100000,100000,100000,100000,100000,100000,7,100000,100000,100000,100000,100000,100000,100000,100000,7,1640,100000,100000,100000,100000,100000,100000,100000,100000,320,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,34,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,988,100000,100000,9901,100000,100000,100000,100000,100000,1870,1790,100000,7,100000,100000,100000,100000,100000,100000,4251,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,741,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,81,28,1006,9492,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1354,100000,218,100000,100000,100000,100000,100000,100000,100000,25,100000,100000,100000,100000,100000,100000,100000,33,3708,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1,100000,4860,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3609,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3512,100000,100000,1355
CDKL5,yes,yes,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,20,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1930,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CERS2,no,no,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,2248,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CHEK1,yes,yes,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,84,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,5,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1867,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,701,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,2862,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,122,1674,100000,100000,100000,72,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,4485,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,417,100000,100000,210,0.2,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,43,100000,100000,100000,100000,439,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,11,100000,100000,100000,100000,6167,100000,100000,100000,100000,100000,3294,100000,100000,100000,1745,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,33,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CIT,yes,yes,798,100000,100000,100000,100000,100000,100000,100000,738,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,4361,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1097,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,48876,100000,100000,100000,100000,100000,100000,100000,100000,2346,100000,100000,2890,4258,100000,100000,793,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,313,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,98,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,725,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,763,100000,100000,100000,100000,100000,100000,100000,15995,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3619,100000,3659,100000,33
CKAP5,no,no,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,65,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CKS1B,no,no,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,434,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,1725,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,9,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,2694,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CLK1,yes,yes,7,100000,100000,100000,100000,100000,29881,100000,100000,100000,2458,100000,100000,100000,100000,100000,100000,4466,2045,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,246,100000,100000,100000,1841,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,586,100000,100000,100000,100000,100000,100000,100000,100000,714,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,25,100000,100000,100000,100000,100000,100000,24056,100000,100000,100000,100000,100000,100000,100000,100000,10,2351,100000,100000,100000,179,100000,100000,100000,100000,100000,100000,100000,100000,100000,8,100000,100000,100000,100000,100000,942,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,11,100000,100000,276,100000,100000,100000,100000,100000,100000,100000,100000,100000,90,100000,363,100000,2184,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,2139,100000,2107,100000,100000,100000,100000,100000,100000,651,100000,3233,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,14,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,18
CLK2,yes,yes,100000,100000,100000,100000,100000,100000,2320,100000,100000,100000,3218,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3844,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,0.4,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3809,2879,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,18,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,922,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CLK3,yes,yes,100000,100000,100000,100000,100000,100000,1397,100000,100000,100000,1479,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3498,100000,100000,100000,100000,100000,100000,100000,100000,100000,10,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CLK4,yes,yes,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,513,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,15,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,18,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,13,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
CMPK1,no,yes,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,3,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
